workerId,areaCode,ppm,at
W-1209,SRU,2.9,2026-08-25T02:00:00
W-1209,SRU,5.6,2026-08-25T02:30:00
W-1209,SRU,5.2,2026-08-25T03:00:00
W-1209,SRU,3.2,2026-08-25T03:30:00
W-1209,SRU,2.7,2026-08-25T04:00:00
W-1209,SRU,3.9,2026-08-25T04:30:00
W-1209,SRU,2.9,2026-08-25T05:00:00
W-1209,SRU,5.2,2026-08-25T05:30:00
W-1209,SRU,15.6,2026-08-25T06:00:00
W-1209,SRU,10.9,2026-08-25T06:30:00
W-1209,SRU,10.5,2026-08-25T07:00:00
W-1209,SRU,2.9,2026-08-25T07:30:00
W-1218,DCU,2.7,2026-08-25T00:00:00
W-1218,DCU,1.6,2026-08-25T00:30:00
W-1218,DCU,1.6,2026-08-25T01:00:00
W-1218,DCU,2.1,2026-08-25T01:30:00
W-1218,DCU,1.9,2026-08-25T02:00:00
W-1218,DCU,2.7,2026-08-25T02:30:00
W-1218,DCU,1.5,2026-08-25T03:00:00
W-1218,DCU,1.6,2026-08-25T03:30:00
W-1218,DCU,2.3,2026-08-25T04:00:00
W-1218,DCU,2.6,2026-08-25T04:30:00
W-1218,DCU,1.7,2026-08-25T05:00:00
W-1218,DCU,1.6,2026-08-25T05:30:00
W-1218,DCU,2.5,2026-08-25T06:00:00
W-1218,DCU,3.3,2026-08-25T06:30:00
W-1218,DCU,2.0,2026-08-25T07:00:00
W-1218,DCU,1.8,2026-08-25T07:30:00
W-1221,HCU,1.2,2026-08-25T08:00:00
W-1221,HCU,1.9,2026-08-25T08:30:00
W-1221,HCU,2.2,2026-08-25T09:00:00
W-1221,HCU,2.6,2026-08-25T09:30:00
W-1221,HCU,1.0,2026-08-25T10:00:00
W-1221,HCU,2.7,2026-08-25T10:30:00
W-1221,HCU,2.4,2026-08-25T11:00:00
W-1221,HCU,1.1,2026-08-25T11:30:00
W-1221,HCU,5.4,2026-08-25T12:00:00
W-1221,HCU,6.1,2026-08-25T12:30:00
W-1221,HCU,1.8,2026-08-25T13:00:00
W-1221,HCU,1.8,2026-08-25T13:30:00
W-1221,HCU,2.1,2026-08-25T14:00:00
W-1221,HCU,1.9,2026-08-25T14:30:00
W-1221,HCU,2.2,2026-08-25T15:00:00
W-1221,HCU,3.7,2026-08-25T15:30:00
W-1224,DHDT,1.2,2026-08-25T16:00:00
W-1224,DHDT,0.8,2026-08-25T16:30:00
W-1224,DHDT,1.3,2026-08-25T17:00:00
W-1224,DHDT,2.0,2026-08-25T17:30:00
W-1224,DHDT,1.3,2026-08-25T18:00:00
W-1224,DHDT,1.0,2026-08-25T18:30:00
W-1224,DHDT,1.6,2026-08-25T19:00:00
W-1224,DHDT,1.7,2026-08-25T19:30:00
W-1224,DHDT,1.1,2026-08-25T20:00:00
W-1224,DHDT,0.9,2026-08-25T20:30:00
W-1224,DHDT,1.4,2026-08-25T21:00:00
W-1224,DHDT,1.6,2026-08-25T21:30:00
W-1224,DHDT,1.1,2026-08-25T22:00:00
W-1224,DHDT,1.6,2026-08-25T22:30:00
W-1224,DHDT,1.3,2026-08-25T23:00:00
W-1224,DHDT,1.0,2026-08-25T23:30:00
W-1227,CDU-III,1.2,2026-08-25T00:00:00
W-1227,CDU-III,1.0,2026-08-25T00:30:00
W-1227,CDU-III,1.6,2026-08-25T01:00:00
W-1227,CDU-III,1.5,2026-08-25T01:30:00
W-1227,CDU-III,1.4,2026-08-25T02:00:00
W-1227,CDU-III,1.3,2026-08-25T02:30:00
W-1227,CDU-III,1.5,2026-08-25T03:00:00
W-1227,CDU-III,1.6,2026-08-25T03:30:00
W-1227,CDU-III,0.7,2026-08-25T04:00:00
W-1227,CDU-III,1.2,2026-08-25T04:30:00
W-1227,CDU-III,1.3,2026-08-25T05:00:00
W-1227,CDU-III,1.8,2026-08-25T05:30:00
W-1227,CDU-III,1.3,2026-08-25T06:00:00
W-1227,CDU-III,0.8,2026-08-25T06:30:00
W-1227,CDU-III,1.0,2026-08-25T07:00:00
W-1227,CDU-III,1.7,2026-08-25T07:30:00
W-1230,ETP,1.1,2026-08-25T08:00:00
W-1230,ETP,1.1,2026-08-25T08:30:00
W-1230,ETP,1.1,2026-08-25T09:00:00
W-1230,ETP,1.0,2026-08-25T09:30:00
W-1230,ETP,0.5,2026-08-25T10:00:00
W-1230,ETP,1.0,2026-08-25T10:30:00
W-1230,ETP,0.8,2026-08-25T11:00:00
W-1230,ETP,1.1,2026-08-25T11:30:00
W-1230,ETP,0.8,2026-08-25T12:00:00
W-1230,ETP,0.9,2026-08-25T12:30:00
W-1230,ETP,1.3,2026-08-25T13:00:00
W-1230,ETP,0.9,2026-08-25T13:30:00
W-1230,ETP,0.7,2026-08-25T14:00:00
W-1230,ETP,1.1,2026-08-25T14:30:00
W-1230,ETP,0.6,2026-08-25T15:00:00
W-1230,ETP,0.8,2026-08-25T15:30:00
W-1233,TF,0.5,2026-08-25T16:00:00
W-1233,TF,0.4,2026-08-25T16:30:00
W-1233,TF,0.6,2026-08-25T17:00:00
W-1233,TF,0.6,2026-08-25T17:30:00
W-1233,TF,0.5,2026-08-25T18:00:00
W-1233,TF,0.7,2026-08-25T18:30:00
W-1233,TF,0.4,2026-08-25T19:00:00
W-1233,TF,0.6,2026-08-25T19:30:00
W-1233,TF,0.4,2026-08-25T20:00:00
W-1233,TF,0.7,2026-08-25T20:30:00
W-1233,TF,0.6,2026-08-25T21:00:00
W-1233,TF,0.4,2026-08-25T21:30:00
W-1233,TF,0.7,2026-08-25T22:00:00
W-1233,TF,0.4,2026-08-25T22:30:00
W-1233,TF,0.6,2026-08-25T23:00:00
W-1233,TF,0.4,2026-08-25T23:30:00
W-1101,SRU,5.2,2026-08-26T00:00:00
W-1101,SRU,3.9,2026-08-26T00:30:00
W-1101,SRU,2.5,2026-08-26T01:00:00
W-1101,SRU,2.4,2026-08-26T01:30:00
W-1101,SRU,2.7,2026-08-26T02:00:00
W-1101,SRU,4.5,2026-08-26T02:30:00
W-1101,SRU,5.7,2026-08-26T03:00:00
W-1101,SRU,10.0,2026-08-26T03:30:00
W-1101,SRU,16.0,2026-08-26T04:00:00
W-1101,SRU,4.7,2026-08-26T04:30:00
W-1101,SRU,6.1,2026-08-26T05:00:00
W-1101,SRU,4.3,2026-08-26T05:30:00
W-1101,SRU,2.8,2026-08-26T06:00:00
W-1101,SRU,5.1,2026-08-26T06:30:00
W-1101,SRU,5.7,2026-08-26T07:00:00
W-1101,SRU,5.1,2026-08-26T07:30:00
W-1104,ARU,4.2,2026-08-26T08:00:00
W-1104,ARU,4.7,2026-08-26T08:30:00
W-1104,ARU,2.7,2026-08-26T09:00:00
W-1104,ARU,2.6,2026-08-26T09:30:00
W-1104,ARU,5.4,2026-08-26T10:00:00
W-1104,ARU,3.4,2026-08-26T10:30:00
W-1104,ARU,3.6,2026-08-26T11:00:00
W-1104,ARU,4.8,2026-08-26T11:30:00
W-1104,ARU,2.6,2026-08-26T12:00:00
W-1104,ARU,12.2,2026-08-26T12:30:00
W-1104,ARU,4.4,2026-08-26T13:00:00
W-1104,ARU,2.2,2026-08-26T13:30:00
W-1104,ARU,4.8,2026-08-26T14:00:00
W-1104,ARU,2.1,2026-08-26T14:30:00
W-1104,ARU,5.0,2026-08-26T15:00:00
W-1104,ARU,3.1,2026-08-26T15:30:00
W-1107,SWS,2.5,2026-08-26T16:00:00
W-1107,SWS,3.5,2026-08-26T16:30:00
W-1107,SWS,14.3,2026-08-26T17:00:00
W-1107,SWS,11.5,2026-08-26T17:30:00
W-1107,SWS,8.5,2026-08-26T18:00:00
W-1107,SWS,2.8,2026-08-26T18:30:00
W-1107,SWS,3.2,2026-08-26T19:00:00
W-1107,SWS,4.1,2026-08-26T19:30:00
W-1107,SWS,5.4,2026-08-26T20:00:00
W-1107,SWS,3.2,2026-08-26T20:30:00
W-1107,SWS,10.6,2026-08-26T21:00:00
W-1107,SWS,10.9,2026-08-26T21:30:00
W-1107,SWS,4.0,2026-08-26T22:00:00
W-1107,SWS,6.0,2026-08-26T22:30:00
W-1107,SWS,3.2,2026-08-26T23:00:00
W-1107,SWS,5.4,2026-08-26T23:30:00
W-1110,DCU,2.2,2026-08-26T00:00:00
W-1110,DCU,3.6,2026-08-26T00:30:00
W-1110,DCU,2.3,2026-08-26T01:00:00
W-1110,DCU,2.4,2026-08-26T01:30:00
W-1110,DCU,2.8,2026-08-26T02:00:00
W-1110,DCU,1.4,2026-08-26T02:30:00
W-1110,DCU,3.4,2026-08-26T03:00:00
W-1110,DCU,1.9,2026-08-26T03:30:00
W-1110,DCU,8.3,2026-08-26T04:00:00
W-1110,DCU,4.5,2026-08-26T04:30:00
W-1110,DCU,9.6,2026-08-26T05:00:00
W-1110,DCU,3.3,2026-08-26T05:30:00
W-1110,DCU,1.6,2026-08-26T06:00:00
W-1110,DCU,7.8,2026-08-26T06:30:00
W-1110,DCU,1.6,2026-08-26T07:00:00
W-1110,DCU,2.7,2026-08-26T07:30:00
W-1113,HCU,1.4,2026-08-26T08:00:00
W-1113,HCU,1.6,2026-08-26T08:30:00
W-1113,HCU,2.4,2026-08-26T09:00:00
W-1113,HCU,2.0,2026-08-26T09:30:00
W-1113,HCU,1.5,2026-08-26T10:00:00
W-1113,HCU,4.0,2026-08-26T10:30:00
W-1113,HCU,2.7,2026-08-26T11:00:00
W-1113,HCU,1.9,2026-08-26T11:30:00
W-1113,HCU,1.4,2026-08-26T12:00:00
W-1113,HCU,2.0,2026-08-26T12:30:00
W-1113,HCU,1.1,2026-08-26T13:00:00
W-1113,HCU,2.3,2026-08-26T13:30:00
W-1113,HCU,1.7,2026-08-26T14:00:00
W-1113,HCU,1.6,2026-08-26T14:30:00
W-1113,HCU,2.5,2026-08-26T15:00:00
W-1113,HCU,2.5,2026-08-26T15:30:00
W-1116,DHDT,1.5,2026-08-26T16:00:00
W-1116,DHDT,1.5,2026-08-26T16:30:00
W-1116,DHDT,2.0,2026-08-26T17:00:00
W-1116,DHDT,1.0,2026-08-26T17:30:00
W-1116,DHDT,1.4,2026-08-26T18:00:00
W-1116,DHDT,0.9,2026-08-26T18:30:00
W-1116,DHDT,4.4,2026-08-26T19:00:00
W-1116,DHDT,5.2,2026-08-26T19:30:00
W-1116,DHDT,1.1,2026-08-26T20:00:00
W-1116,DHDT,1.1,2026-08-26T20:30:00
W-1116,DHDT,1.0,2026-08-26T21:00:00
W-1116,DHDT,2.0,2026-08-26T21:30:00
W-1116,DHDT,2.1,2026-08-26T22:00:00
W-1116,DHDT,2.0,2026-08-26T22:30:00
W-1116,DHDT,2.2,2026-08-26T23:00:00
W-1116,DHDT,1.1,2026-08-26T23:30:00
W-1119,CDU-III,1.1,2026-08-26T00:00:00
W-1119,CDU-III,0.8,2026-08-26T00:30:00
W-1119,CDU-III,0.7,2026-08-26T01:00:00
W-1119,CDU-III,0.8,2026-08-26T01:30:00
W-1119,CDU-III,1.0,2026-08-26T02:00:00
W-1119,CDU-III,1.0,2026-08-26T02:30:00
W-1119,CDU-III,0.9,2026-08-26T03:00:00
W-1119,CDU-III,2.1,2026-08-26T03:30:00
W-1119,CDU-III,1.6,2026-08-26T04:00:00
W-1119,CDU-III,1.2,2026-08-26T04:30:00
W-1119,CDU-III,1.7,2026-08-26T05:00:00
W-1119,CDU-III,1.1,2026-08-26T05:30:00
W-1119,CDU-III,1.2,2026-08-26T06:00:00
W-1119,CDU-III,1.4,2026-08-26T06:30:00
W-1119,CDU-III,1.6,2026-08-26T07:00:00
W-1119,CDU-III,0.9,2026-08-26T07:30:00
W-1122,ETP,1.1,2026-08-26T08:00:00
W-1122,ETP,1.1,2026-08-26T08:30:00
W-1122,ETP,1.2,2026-08-26T09:00:00
W-1122,ETP,0.6,2026-08-26T09:30:00
W-1122,ETP,0.7,2026-08-26T10:00:00
W-1122,ETP,0.7,2026-08-26T10:30:00
W-1122,ETP,1.3,2026-08-26T11:00:00
W-1122,ETP,1.3,2026-08-26T11:30:00
W-1122,ETP,1.1,2026-08-26T12:00:00
W-1122,ETP,0.9,2026-08-26T12:30:00
W-1122,ETP,0.9,2026-08-26T13:00:00
W-1122,ETP,0.8,2026-08-26T13:30:00
W-1122,ETP,0.6,2026-08-26T14:00:00
W-1122,ETP,1.2,2026-08-26T14:30:00
W-1122,ETP,1.2,2026-08-26T15:00:00
W-1122,ETP,0.9,2026-08-26T15:30:00
W-1125,TF,0.5,2026-08-26T16:00:00
W-1125,TF,0.5,2026-08-26T16:30:00
W-1125,TF,0.7,2026-08-26T17:00:00
W-1125,TF,0.6,2026-08-26T17:30:00
W-1125,TF,0.3,2026-08-26T18:00:00
W-1125,TF,0.6,2026-08-26T18:30:00
W-1125,TF,0.5,2026-08-26T19:00:00
W-1125,TF,0.4,2026-08-26T19:30:00
W-1125,TF,0.5,2026-08-26T20:00:00
W-1125,TF,0.6,2026-08-26T20:30:00
W-1125,TF,0.6,2026-08-26T21:00:00
W-1125,TF,0.4,2026-08-26T21:30:00
W-1125,TF,0.5,2026-08-26T22:00:00
W-1125,TF,0.5,2026-08-26T22:30:00
W-1125,TF,0.6,2026-08-26T23:00:00
W-1125,TF,0.5,2026-08-26T23:30:00
W-1131,ARU,3.2,2026-08-26T08:00:00
W-1131,ARU,3.4,2026-08-26T08:30:00
W-1131,ARU,2.8,2026-08-26T09:00:00
W-1131,ARU,4.5,2026-08-26T09:30:00
W-1131,ARU,4.7,2026-08-26T10:00:00
W-1131,ARU,6.3,2026-08-26T10:30:00
W-1131,ARU,6.9,2026-08-26T11:00:00
W-1131,ARU,11.2,2026-08-26T11:30:00
W-1131,ARU,4.8,2026-08-26T12:00:00
W-1131,ARU,3.0,2026-08-26T12:30:00
W-1131,ARU,4.8,2026-08-26T13:00:00
W-1131,ARU,2.9,2026-08-26T13:30:00
W-1131,ARU,5.2,2026-08-26T14:00:00
W-1131,ARU,4.4,2026-08-26T14:30:00
W-1131,ARU,3.8,2026-08-26T15:00:00
W-1131,ARU,3.3,2026-08-26T15:30:00
W-1134,SWS,4.8,2026-08-26T16:00:00
W-1134,SWS,4.7,2026-08-26T16:30:00
W-1134,SWS,5.1,2026-08-26T17:00:00
W-1134,SWS,3.8,2026-08-26T17:30:00
W-1134,SWS,3.6,2026-08-26T18:00:00
W-1134,SWS,4.8,2026-08-26T18:30:00
W-1134,SWS,5.2,2026-08-26T19:00:00
W-1134,SWS,5.5,2026-08-26T19:30:00
W-1134,SWS,5.6,2026-08-26T20:00:00
W-1134,SWS,9.0,2026-08-26T20:30:00
W-1134,SWS,12.0,2026-08-26T21:00:00
W-1134,SWS,2.6,2026-08-26T21:30:00
W-1134,SWS,3.7,2026-08-26T22:00:00
W-1134,SWS,6.0,2026-08-26T22:30:00
W-1134,SWS,16.2,2026-08-26T23:00:00
W-1134,SWS,9.2,2026-08-26T23:30:00
W-1137,DCU,1.5,2026-08-26T00:00:00
W-1137,DCU,7.7,2026-08-26T00:30:00
W-1137,DCU,2.7,2026-08-26T01:00:00
W-1137,DCU,1.9,2026-08-26T01:30:00
W-1137,DCU,3.4,2026-08-26T02:00:00
W-1137,DCU,1.4,2026-08-26T02:30:00
W-1137,DCU,2.8,2026-08-26T03:00:00
W-1137,DCU,1.6,2026-08-26T03:30:00
W-1137,DCU,2.7,2026-08-26T04:00:00
W-1137,DCU,3.5,2026-08-26T04:30:00
W-1137,DCU,10.3,2026-08-26T05:00:00
W-1137,DCU,3.6,2026-08-26T05:30:00
W-1137,DCU,8.8,2026-08-26T06:00:00
W-1137,DCU,2.9,2026-08-26T06:30:00
W-1137,DCU,3.0,2026-08-26T07:00:00
W-1137,DCU,3.3,2026-08-26T07:30:00
W-1140,HCU,1.5,2026-08-26T08:00:00
W-1140,HCU,2.4,2026-08-26T08:30:00
W-1140,HCU,1.7,2026-08-26T09:00:00
W-1140,HCU,2.0,2026-08-26T09:30:00
W-1140,HCU,2.7,2026-08-26T10:00:00
W-1140,HCU,1.6,2026-08-26T10:30:00
W-1140,HCU,2.2,2026-08-26T11:00:00
W-1140,HCU,1.8,2026-08-26T11:30:00
W-1140,HCU,2.7,2026-08-26T12:00:00
W-1140,HCU,1.0,2026-08-26T12:30:00
W-1140,HCU,1.2,2026-08-26T13:00:00
W-1140,HCU,1.7,2026-08-26T13:30:00
W-1140,HCU,2.4,2026-08-26T14:00:00
W-1140,HCU,1.6,2026-08-26T14:30:00
W-1140,HCU,1.9,2026-08-26T15:00:00
W-1140,HCU,1.5,2026-08-26T15:30:00
W-1143,DHDT,1.8,2026-08-26T16:00:00
W-1143,DHDT,1.0,2026-08-26T16:30:00
W-1143,DHDT,1.1,2026-08-26T17:00:00
W-1143,DHDT,1.2,2026-08-26T17:30:00
W-1143,DHDT,2.2,2026-08-26T18:00:00
W-1143,DHDT,1.1,2026-08-26T18:30:00
W-1143,DHDT,1.2,2026-08-26T19:00:00
W-1143,DHDT,2.1,2026-08-26T19:30:00
W-1143,DHDT,1.0,2026-08-26T20:00:00
W-1143,DHDT,1.7,2026-08-26T20:30:00
W-1143,DHDT,1.1,2026-08-26T21:00:00
W-1143,DHDT,1.6,2026-08-26T21:30:00
W-1143,DHDT,1.0,2026-08-26T22:00:00
W-1143,DHDT,1.4,2026-08-26T22:30:00
W-1143,DHDT,2.3,2026-08-26T23:00:00
W-1143,DHDT,2.1,2026-08-26T23:30:00
W-1146,CDU-III,1.7,2026-08-26T00:00:00
W-1146,CDU-III,1.4,2026-08-26T00:30:00
W-1146,CDU-III,1.2,2026-08-26T01:00:00
W-1146,CDU-III,1.2,2026-08-26T01:30:00
W-1146,CDU-III,2.6,2026-08-26T02:00:00
W-1146,CDU-III,0.7,2026-08-26T02:30:00
W-1146,CDU-III,1.8,2026-08-26T03:00:00
W-1146,CDU-III,0.8,2026-08-26T03:30:00
W-1146,CDU-III,1.6,2026-08-26T04:00:00
W-1146,CDU-III,1.6,2026-08-26T04:30:00
W-1146,CDU-III,1.4,2026-08-26T05:00:00
W-1146,CDU-III,1.3,2026-08-26T05:30:00
W-1146,CDU-III,1.2,2026-08-26T06:00:00
W-1146,CDU-III,1.6,2026-08-26T06:30:00
W-1146,CDU-III,1.0,2026-08-26T07:00:00
W-1146,CDU-III,1.5,2026-08-26T07:30:00
W-1149,ETP,1.1,2026-08-26T08:00:00
W-1149,ETP,0.6,2026-08-26T08:30:00
W-1149,ETP,0.7,2026-08-26T09:00:00
W-1149,ETP,0.6,2026-08-26T09:30:00
W-1149,ETP,0.9,2026-08-26T10:00:00
W-1149,ETP,1.1,2026-08-26T10:30:00
W-1149,ETP,1.4,2026-08-26T11:00:00
W-1149,ETP,1.2,2026-08-26T11:30:00
W-1149,ETP,1.1,2026-08-26T12:00:00
W-1149,ETP,0.8,2026-08-26T12:30:00
W-1149,ETP,1.4,2026-08-26T13:00:00
W-1149,ETP,1.3,2026-08-26T13:30:00
W-1149,ETP,0.9,2026-08-26T14:00:00
W-1149,ETP,1.1,2026-08-26T14:30:00
W-1149,ETP,0.6,2026-08-26T15:00:00
W-1149,ETP,0.7,2026-08-26T15:30:00
W-1152,TF,0.6,2026-08-26T16:00:00
W-1152,TF,0.4,2026-08-26T16:30:00
W-1152,TF,0.7,2026-08-26T17:00:00
W-1152,TF,0.7,2026-08-26T17:30:00
W-1152,TF,0.4,2026-08-26T18:00:00
W-1152,TF,0.7,2026-08-26T18:30:00
W-1152,TF,0.5,2026-08-26T19:00:00
W-1152,TF,0.7,2026-08-26T19:30:00
W-1152,TF,0.4,2026-08-26T20:00:00
W-1152,TF,0.8,2026-08-26T20:30:00
W-1152,TF,0.5,2026-08-26T21:00:00
W-1152,TF,0.3,2026-08-26T21:30:00
W-1152,TF,0.3,2026-08-26T22:00:00
W-1152,TF,0.8,2026-08-26T22:30:00
W-1152,TF,0.5,2026-08-26T23:00:00
W-1152,TF,0.5,2026-08-26T23:30:00
W-1155,SRU,6.3,2026-08-26T00:00:00
W-1155,SRU,5.8,2026-08-26T00:30:00
W-1155,SRU,5.1,2026-08-26T01:00:00
W-1155,SRU,6.5,2026-08-26T01:30:00
W-1155,SRU,2.6,2026-08-26T02:00:00
W-1155,SRU,3.4,2026-08-26T02:30:00
W-1155,SRU,2.8,2026-08-26T03:00:00
W-1155,SRU,4.0,2026-08-26T03:30:00
W-1155,SRU,5.4,2026-08-26T04:00:00
W-1155,SRU,16.0,2026-08-26T04:30:00
W-1155,SRU,6.5,2026-08-26T05:00:00
W-1155,SRU,6.5,2026-08-26T05:30:00
W-1155,SRU,5.5,2026-08-26T06:00:00
W-1155,SRU,5.5,2026-08-26T06:30:00
W-1155,SRU,2.6,2026-08-26T07:00:00
W-1155,SRU,6.5,2026-08-26T07:30:00
W-1158,ARU,3.0,2026-08-26T08:00:00
W-1158,ARU,3.8,2026-08-26T08:30:00
W-1158,ARU,3.4,2026-08-26T09:00:00
W-1158,ARU,5.3,2026-08-26T09:30:00
W-1158,ARU,13.2,2026-08-26T10:00:00
W-1158,ARU,16.4,2026-08-26T10:30:00
W-1158,ARU,11.3,2026-08-26T11:00:00
W-1158,ARU,3.8,2026-08-26T11:30:00
W-1158,ARU,2.5,2026-08-26T12:00:00
W-1158,ARU,5.0,2026-08-26T12:30:00
W-1158,ARU,4.0,2026-08-26T13:00:00
W-1158,ARU,5.4,2026-08-26T13:30:00
W-1158,ARU,16.0,2026-08-26T14:00:00
W-1158,ARU,13.6,2026-08-26T14:30:00
W-1158,ARU,3.7,2026-08-26T15:00:00
W-1158,ARU,2.3,2026-08-26T15:30:00
W-1161,SWS,3.9,2026-08-26T16:00:00
W-1161,SWS,3.4,2026-08-26T16:30:00
W-1161,SWS,3.2,2026-08-26T17:00:00
W-1161,SWS,3.0,2026-08-26T17:30:00
W-1161,SWS,2.7,2026-08-26T18:00:00
W-1161,SWS,5.4,2026-08-26T18:30:00
W-1161,SWS,16.3,2026-08-26T19:00:00
W-1161,SWS,7.7,2026-08-26T19:30:00
W-1161,SWS,5.7,2026-08-26T20:00:00
W-1161,SWS,3.9,2026-08-26T20:30:00
W-1161,SWS,5.6,2026-08-26T21:00:00
W-1161,SWS,4.3,2026-08-26T21:30:00
W-1161,SWS,3.8,2026-08-26T22:00:00
W-1161,SWS,19.1,2026-08-26T22:30:00
W-1161,SWS,12.6,2026-08-26T23:00:00
W-1161,SWS,7.9,2026-08-26T23:30:00
W-1164,DCU,6.6,2026-08-26T00:00:00
W-1164,DCU,6.0,2026-08-26T00:30:00
W-1164,DCU,2.5,2026-08-26T01:00:00
W-1164,DCU,3.1,2026-08-26T01:30:00
W-1164,DCU,1.9,2026-08-26T02:00:00
W-1164,DCU,2.1,2026-08-26T02:30:00
W-1164,DCU,3.6,2026-08-26T03:00:00
W-1164,DCU,3.6,2026-08-26T03:30:00
W-1164,DCU,3.5,2026-08-26T04:00:00
W-1164,DCU,2.8,2026-08-26T04:30:00
W-1164,DCU,1.9,2026-08-26T05:00:00
W-1164,DCU,2.9,2026-08-26T05:30:00
W-1164,DCU,3.6,2026-08-26T06:00:00
W-1164,DCU,9.2,2026-08-26T06:30:00
W-1164,DCU,7.6,2026-08-26T07:00:00
W-1164,DCU,7.4,2026-08-26T07:30:00
W-1167,HCU,1.4,2026-08-26T08:00:00
W-1167,HCU,2.2,2026-08-26T08:30:00
W-1167,HCU,2.2,2026-08-26T09:00:00
W-1167,HCU,1.5,2026-08-26T09:30:00
W-1167,HCU,2.7,2026-08-26T10:00:00
W-1167,HCU,2.7,2026-08-26T10:30:00
W-1167,HCU,1.4,2026-08-26T11:00:00
W-1167,HCU,1.6,2026-08-26T11:30:00
W-1167,HCU,1.9,2026-08-26T12:00:00
W-1167,HCU,1.3,2026-08-26T12:30:00
W-1167,HCU,1.7,2026-08-26T13:00:00
W-1167,HCU,2.2,2026-08-26T13:30:00
W-1167,HCU,1.9,2026-08-26T14:00:00
W-1167,HCU,2.8,2026-08-26T14:30:00
W-1167,HCU,1.1,2026-08-26T15:00:00
W-1167,HCU,2.7,2026-08-26T15:30:00
W-1170,DHDT,1.5,2026-08-26T16:00:00
W-1170,DHDT,2.0,2026-08-26T16:30:00
W-1170,DHDT,1.6,2026-08-26T17:00:00
W-1170,DHDT,0.9,2026-08-26T17:30:00
W-1170,DHDT,1.4,2026-08-26T18:00:00
W-1170,DHDT,1.9,2026-08-26T18:30:00
W-1170,DHDT,1.7,2026-08-26T19:00:00
W-1170,DHDT,1.5,2026-08-26T19:30:00
W-1170,DHDT,1.3,2026-08-26T20:00:00
W-1170,DHDT,2.2,2026-08-26T20:30:00
W-1170,DHDT,2.2,2026-08-26T21:00:00
W-1170,DHDT,1.9,2026-08-26T21:30:00
W-1170,DHDT,1.3,2026-08-26T22:00:00
W-1170,DHDT,2.2,2026-08-26T22:30:00
W-1170,DHDT,1.7,2026-08-26T23:00:00
W-1170,DHDT,2.1,2026-08-26T23:30:00
W-1173,CDU-III,1.3,2026-08-26T00:00:00
W-1173,CDU-III,1.2,2026-08-26T00:30:00
W-1173,CDU-III,1.4,2026-08-26T01:00:00
W-1173,CDU-III,0.8,2026-08-26T01:30:00
W-1173,CDU-III,0.8,2026-08-26T02:00:00
W-1173,CDU-III,1.8,2026-08-26T02:30:00
W-1173,CDU-III,1.1,2026-08-26T03:00:00
W-1173,CDU-III,1.2,2026-08-26T03:30:00
W-1173,CDU-III,1.6,2026-08-26T04:00:00
W-1173,CDU-III,1.4,2026-08-26T04:30:00
W-1173,CDU-III,1.4,2026-08-26T05:00:00
W-1173,CDU-III,1.5,2026-08-26T05:30:00
W-1173,CDU-III,0.9,2026-08-26T06:00:00
W-1173,CDU-III,1.6,2026-08-26T06:30:00
W-1173,CDU-III,0.8,2026-08-26T07:00:00
W-1173,CDU-III,2.4,2026-08-26T07:30:00
W-1176,ETP,0.8,2026-08-26T08:00:00
W-1176,ETP,2.6,2026-08-26T08:30:00
W-1176,ETP,3.2,2026-08-26T09:00:00
W-1176,ETP,3.4,2026-08-26T09:30:00
W-1176,ETP,1.0,2026-08-26T10:00:00
W-1176,ETP,0.9,2026-08-26T10:30:00
W-1176,ETP,1.3,2026-08-26T11:00:00
W-1176,ETP,0.6,2026-08-26T11:30:00
W-1176,ETP,1.0,2026-08-26T12:00:00
W-1176,ETP,1.1,2026-08-26T12:30:00
W-1176,ETP,1.2,2026-08-26T13:00:00
W-1176,ETP,1.4,2026-08-26T13:30:00
W-1176,ETP,1.1,2026-08-26T14:00:00
W-1176,ETP,1.2,2026-08-26T14:30:00
W-1176,ETP,1.3,2026-08-26T15:00:00
W-1176,ETP,0.6,2026-08-26T15:30:00
W-1179,TF,0.5,2026-08-26T16:00:00
W-1179,TF,0.3,2026-08-26T16:30:00
W-1179,TF,0.3,2026-08-26T17:00:00
W-1179,TF,0.8,2026-08-26T17:30:00
W-1179,TF,0.5,2026-08-26T18:00:00
W-1179,TF,0.3,2026-08-26T18:30:00
W-1179,TF,0.5,2026-08-26T19:00:00
W-1179,TF,0.5,2026-08-26T19:30:00
W-1179,TF,0.3,2026-08-26T20:00:00
W-1179,TF,0.3,2026-08-26T20:30:00
W-1179,TF,0.6,2026-08-26T21:00:00
W-1179,TF,0.6,2026-08-26T21:30:00
W-1179,TF,0.7,2026-08-26T22:00:00
W-1179,TF,0.7,2026-08-26T22:30:00
W-1179,TF,0.4,2026-08-26T23:00:00
W-1179,TF,0.6,2026-08-26T23:30:00
W-1182,SRU,4.1,2026-08-26T00:00:00
W-1182,SRU,2.6,2026-08-26T00:30:00
W-1182,SRU,5.9,2026-08-26T01:00:00
W-1182,SRU,5.3,2026-08-26T01:30:00
W-1182,SRU,3.8,2026-08-26T02:00:00
W-1182,SRU,2.6,2026-08-26T02:30:00
W-1182,SRU,3.9,2026-08-26T03:00:00
W-1182,SRU,3.1,2026-08-26T03:30:00
